"global_var_name","file","start_line","end_line"
"BLMOVE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4433,4433
"BLMPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4473,4473
"BLPOP_History","/home/runner/work/redis/redis/src/commands.def",4497,4497
"BLPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4509,4509
"BRPOP_History","/home/runner/work/redis/redis/src/commands.def",4524,4524
"BRPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4536,4536
"BRPOPLPUSH_History","/home/runner/work/redis/redis/src/commands.def",4551,4551
"BRPOPLPUSH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4563,4563
"LINDEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4589,4589
"LINSERT_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4614,4614
"LLEN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4647,4647
"LMOVE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4671,4671
"LMPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4710,4710
"LPOP_History","/home/runner/work/redis/redis/src/commands.def",4733,4733
"LPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4745,4745
"LPOS_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4770,4770
"LPUSH_History","/home/runner/work/redis/redis/src/commands.def",4788,4788
"LPUSH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4800,4800
"LPUSHX_History","/home/runner/work/redis/redis/src/commands.def",4815,4815
"LPUSHX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4827,4827
"LRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4852,4852
"LREM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4878,4878
"LSET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4904,4904
"LTRIM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4930,4930
"RPOP_History","/home/runner/work/redis/redis/src/commands.def",4946,4946
"RPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4958,4958
"RPOPLPUSH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",4983,4983
"RPUSH_History","/home/runner/work/redis/redis/src/commands.def",4998,4998
"RPUSH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5010,5010
"RPUSHX_History","/home/runner/work/redis/redis/src/commands.def",5025,5025
"RPUSHX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5037,5037
"SPUBLISH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5279,5279
"SSUBSCRIBE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5304,5304
"SUNSUBSCRIBE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5350,5350
"EVAL_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5396,5396
"EVALSHA_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5423,5423
"EVALSHA_RO_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5450,5450
"EVAL_RO_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5477,5477
"FCALL_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5504,5504
"FCALL_RO_Keyspecs","/home/runner/work/redis/redis/src/commands.def",5531,5531
"BGSAVE_History","/home/runner/work/redis/redis/src/commands.def",6825,6825
"COMMAND_Tips","/home/runner/work/redis/redis/src/commands.def",7027,7027
"DBSIZE_Tips","/home/runner/work/redis/redis/src/commands.def",7187,7187
"FLUSHALL_History","/home/runner/work/redis/redis/src/commands.def",7250,7250
"FLUSHALL_Tips","/home/runner/work/redis/redis/src/commands.def",7258,7258
"FLUSHDB_History","/home/runner/work/redis/redis/src/commands.def",7284,7284
"FLUSHDB_Tips","/home/runner/work/redis/redis/src/commands.def",7292,7292
"INFO_History","/home/runner/work/redis/redis/src/commands.def",7318,7318
"INFO_Tips","/home/runner/work/redis/redis/src/commands.def",7325,7325
"LASTSAVE_Tips","/home/runner/work/redis/redis/src/commands.def",7351,7351
"RESTORE_ASKING_History","/home/runner/work/redis/redis/src/commands.def",7966,7966
"RESTORE_ASKING_Keyspecs","/home/runner/work/redis/redis/src/commands.def",7980,7980
"SHUTDOWN_History","/home/runner/work/redis/redis/src/commands.def",8034,8034
"TIME_Tips","/home/runner/work/redis/redis/src/commands.def",8263,8263
"SADD_History","/home/runner/work/redis/redis/src/commands.def",8311,8311
"SADD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8323,8323
"SCARD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8348,8348
"SDIFF_Tips","/home/runner/work/redis/redis/src/commands.def",8367,8367
"SDIFF_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8374,8374
"SDIFFSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8398,8398
"SINTER_Tips","/home/runner/work/redis/redis/src/commands.def",8418,8418
"SINTER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8425,8425
"SINTERCARD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8449,8449
"SINTERSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8475,8475
"SISMEMBER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8500,8500
"SMEMBERS_Tips","/home/runner/work/redis/redis/src/commands.def",8520,8520
"SMEMBERS_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8527,8527
"SMISMEMBER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8551,8551
"SMOVE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8576,8576
"SPOP_History","/home/runner/work/redis/redis/src/commands.def",8592,8592
"SPOP_Tips","/home/runner/work/redis/redis/src/commands.def",8599,8599
"SPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8606,8606
"SRANDMEMBER_History","/home/runner/work/redis/redis/src/commands.def",8621,8621
"SRANDMEMBER_Tips","/home/runner/work/redis/redis/src/commands.def",8628,8628
"SRANDMEMBER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8635,8635
"SREM_History","/home/runner/work/redis/redis/src/commands.def",8650,8650
"SREM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8662,8662
"SSCAN_Tips","/home/runner/work/redis/redis/src/commands.def",8682,8682
"SSCAN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8689,8689
"SUNION_Tips","/home/runner/work/redis/redis/src/commands.def",8711,8711
"SUNION_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8718,8718
"SUNIONSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8742,8742
"BZMPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8767,8767
"BZPOPMAX_History","/home/runner/work/redis/redis/src/commands.def",8791,8791
"BZPOPMAX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8803,8803
"BZPOPMIN_History","/home/runner/work/redis/redis/src/commands.def",8818,8818
"BZPOPMIN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8830,8830
"ZADD_History","/home/runner/work/redis/redis/src/commands.def",8845,8845
"ZADD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8859,8859
"ZCARD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8906,8906
"ZCOUNT_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8930,8930
"ZDIFF_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8956,8956
"ZDIFFSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",8982,8982
"ZINCRBY_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9008,9008
"ZINTER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9034,9034
"ZINTERCARD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9069,9069
"ZINTERSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9095,9095
"ZLEXCOUNT_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9130,9130
"ZMPOP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9156,9156
"ZMSCORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9189,9189
"ZPOPMAX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9214,9214
"ZPOPMIN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9239,9239
"ZRANDMEMBER_Tips","/home/runner/work/redis/redis/src/commands.def",9259,9259
"ZRANDMEMBER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9266,9266
"ZRANGE_History","/home/runner/work/redis/redis/src/commands.def",9287,9287
"ZRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9299,9299
"ZRANGEBYLEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9341,9341
"ZRANGEBYSCORE_History","/home/runner/work/redis/redis/src/commands.def",9364,9364
"ZRANGEBYSCORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9376,9376
"ZRANGESTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9410,9410
"ZRANK_History","/home/runner/work/redis/redis/src/commands.def",9442,9442
"ZRANK_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9454,9454
"ZREM_History","/home/runner/work/redis/redis/src/commands.def",9470,9470
"ZREM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9482,9482
"ZREMRANGEBYLEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9507,9507
"ZREMRANGEBYRANK_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9533,9533
"ZREMRANGEBYSCORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9559,9559
"ZREVRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9585,9585
"ZREVRANGEBYLEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9612,9612
"ZREVRANGEBYSCORE_History","/home/runner/work/redis/redis/src/commands.def",9635,9635
"ZREVRANGEBYSCORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9647,9647
"ZREVRANK_History","/home/runner/work/redis/redis/src/commands.def",9671,9671
"ZREVRANK_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9683,9683
"ZSCAN_Tips","/home/runner/work/redis/redis/src/commands.def",9704,9704
"ZSCAN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9711,9711
"ZSCORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9738,9738
"ZUNION_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9763,9763
"DefaultParserCallbacks","/home/runner/work/redis/redis/src/call_reply.c",240,240
"ZUNIONSTORE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9798,9798
"XACK_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9833,9833
"XACKDEL_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9859,9859
"XADD_History","/home/runner/work/redis/redis/src/commands.def",9889,9889
"XADD_Tips","/home/runner/work/redis/redis/src/commands.def",9898,9898
"XADD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9905,9905
"XAUTOCLAIM_History","/home/runner/work/redis/redis/src/commands.def",9963,9963
"XAUTOCLAIM_Tips","/home/runner/work/redis/redis/src/commands.def",9970,9970
"XAUTOCLAIM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",9977,9977
"XCLAIM_Tips","/home/runner/work/redis/redis/src/commands.def",10002,10002
"XCLAIM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10009,10009
"XDEL_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10043,10043
"XDELEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10068,10068
"XLEN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10433,10433
"XPENDING_History","/home/runner/work/redis/redis/src/commands.def",10447,10447
"XPENDING_Tips","/home/runner/work/redis/redis/src/commands.def",10454,10454
"XPENDING_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10461,10461
"XRANGE_History","/home/runner/work/redis/redis/src/commands.def",10486,10486
"XRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10498,10498
"XREAD_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10525,10525
"XREADGROUP_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10557,10557
"XREVRANGE_History","/home/runner/work/redis/redis/src/commands.def",10588,10588
"XREVRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10600,10600
"XSETID_History","/home/runner/work/redis/redis/src/commands.def",10617,10617
"XSETID_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10629,10629
"XTRIM_History","/home/runner/work/redis/redis/src/commands.def",10646,10646
"XTRIM_Tips","/home/runner/work/redis/redis/src/commands.def",10654,10654
"XTRIM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10661,10661
"APPEND_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10714,10714
"DECR_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10739,10739
"DECRBY_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10763,10763
"DELEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10788,10788
"DIGEST_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10821,10821
"GET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10845,10845
"GETDEL_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10869,10869
"GETEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10893,10893
"GETRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10927,10927
"GETSET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10953,10953
"INCR_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10978,10978
"INCRBY_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11002,11002
"INCRBYFLOAT_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11027,11027
"LCS_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11052,11052
"MGET_Tips","/home/runner/work/redis/redis/src/commands.def",11076,11076
"MGET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11083,11083
"MSET_Tips","/home/runner/work/redis/redis/src/commands.def",11102,11102
"MSET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11110,11110
"MSETEX_Tips","/home/runner/work/redis/redis/src/commands.def",11135,11135
"MSETEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11143,11143
"MSETNX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11191,11191
"PSETEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11221,11221
"SET_History","/home/runner/work/redis/redis/src/commands.def",11237,11237
"SET_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11253,11253
"SETEX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11300,11300
"SETNX_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11326,11326
"SETRANGE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11351,11351
"STRLEN_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11377,11377
"SUBSTR_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11401,11401
"WATCH_Keyspecs","/home/runner/work/redis/redis/src/commands.def",11495,11495
"myself","/home/runner/work/redis/redis/src/cluster_legacy.c",40,40
"server","/home/runner/work/redis/redis/src/server.c",83,83
"WATCH_Args","/home/runner/work/redis/redis/src/commands.def",11501,11501
"SUBSTR_Args","/home/runner/work/redis/redis/src/commands.def",11407,11407
"STRLEN_Args","/home/runner/work/redis/redis/src/commands.def",11383,11383
"SETRANGE_Args","/home/runner/work/redis/redis/src/commands.def",11357,11357
"SETNX_Args","/home/runner/work/redis/redis/src/commands.def",11332,11332
"SETEX_Args","/home/runner/work/redis/redis/src/commands.def",11306,11306
"SET_Args","/home/runner/work/redis/redis/src/commands.def",11278,11278
"SET_expiration_Subargs","/home/runner/work/redis/redis/src/commands.def",11269,11269
"SET_condition_Subargs","/home/runner/work/redis/redis/src/commands.def",11259,11259
"PSETEX_Args","/home/runner/work/redis/redis/src/commands.def",11227,11227
"MSETNX_Args","/home/runner/work/redis/redis/src/commands.def",11203,11203
"MSETNX_data_Subargs","/home/runner/work/redis/redis/src/commands.def",11197,11197
"MSETEX_Args","/home/runner/work/redis/redis/src/commands.def",11170,11170
"MSETEX_expiration_Subargs","/home/runner/work/redis/redis/src/commands.def",11161,11161
"MSETEX_condition_Subargs","/home/runner/work/redis/redis/src/commands.def",11155,11155
"MSETEX_data_Subargs","/home/runner/work/redis/redis/src/commands.def",11149,11149
"MSET_Args","/home/runner/work/redis/redis/src/commands.def",11122,11122
"MSET_data_Subargs","/home/runner/work/redis/redis/src/commands.def",11116,11116
"MGET_Args","/home/runner/work/redis/redis/src/commands.def",11089,11089
"LCS_Args","/home/runner/work/redis/redis/src/commands.def",11058,11058
"INCRBYFLOAT_Args","/home/runner/work/redis/redis/src/commands.def",11033,11033
"INCRBY_Args","/home/runner/work/redis/redis/src/commands.def",11008,11008
"INCR_Args","/home/runner/work/redis/redis/src/commands.def",10984,10984
"GETSET_Args","/home/runner/work/redis/redis/src/commands.def",10959,10959
"GETRANGE_Args","/home/runner/work/redis/redis/src/commands.def",10933,10933
"GETEX_Args","/home/runner/work/redis/redis/src/commands.def",10908,10908
"GETEX_expiration_Subargs","/home/runner/work/redis/redis/src/commands.def",10899,10899
"GETDEL_Args","/home/runner/work/redis/redis/src/commands.def",10875,10875
"GET_Args","/home/runner/work/redis/redis/src/commands.def",10851,10851
"DIGEST_Args","/home/runner/work/redis/redis/src/commands.def",10827,10827
"DELEX_Args","/home/runner/work/redis/redis/src/commands.def",10802,10802
"DELEX_condition_Subargs","/home/runner/work/redis/redis/src/commands.def",10794,10794
"DECRBY_Args","/home/runner/work/redis/redis/src/commands.def",10769,10769
"DECR_Args","/home/runner/work/redis/redis/src/commands.def",10745,10745
"APPEND_Args","/home/runner/work/redis/redis/src/commands.def",10720,10720
"XTRIM_Args","/home/runner/work/redis/redis/src/commands.def",10695,10695
"XTRIM_trim_Subargs","/home/runner/work/redis/redis/src/commands.def",10686,10686
"XTRIM_trim_condition_Subargs","/home/runner/work/redis/redis/src/commands.def",10679,10679
"XTRIM_trim_operator_Subargs","/home/runner/work/redis/redis/src/commands.def",10673,10673
"XTRIM_trim_strategy_Subargs","/home/runner/work/redis/redis/src/commands.def",10667,10667
"XSETID_Args","/home/runner/work/redis/redis/src/commands.def",10635,10635
"XREVRANGE_Args","/home/runner/work/redis/redis/src/commands.def",10606,10606
"XREADGROUP_Args","/home/runner/work/redis/redis/src/commands.def",10575,10575
"XREADGROUP_streams_Subargs","/home/runner/work/redis/redis/src/commands.def",10569,10569
"XREADGROUP_group_block_Subargs","/home/runner/work/redis/redis/src/commands.def",10563,10563
"XREAD_Args","/home/runner/work/redis/redis/src/commands.def",10537,10537
"XREAD_streams_Subargs","/home/runner/work/redis/redis/src/commands.def",10531,10531
"XRANGE_Args","/home/runner/work/redis/redis/src/commands.def",10504,10504
"XPENDING_Args","/home/runner/work/redis/redis/src/commands.def",10476,10476
"XPENDING_filters_Subargs","/home/runner/work/redis/redis/src/commands.def",10467,10467
"XLEN_Args","/home/runner/work/redis/redis/src/commands.def",10439,10439
"XINFO_Subcommands","/home/runner/work/redis/redis/src/commands.def",10394,10394
"XINFO_CONSUMERS_History","/home/runner/work/redis/redis/src/commands.def",10290,10290
"XINFO_CONSUMERS_Tips","/home/runner/work/redis/redis/src/commands.def",10297,10297
"XINFO_CONSUMERS_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10304,10304
"XINFO_GROUPS_History","/home/runner/work/redis/redis/src/commands.def",10319,10319
"XINFO_GROUPS_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10331,10331
"XINFO_STREAM_History","/home/runner/work/redis/redis/src/commands.def",10362,10362
"XINFO_STREAM_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10376,10376
"XINFO_STREAM_Args","/home/runner/work/redis/redis/src/commands.def",10388,10388
"XINFO_STREAM_full_block_Subargs","/home/runner/work/redis/redis/src/commands.def",10382,10382
"XINFO_GROUPS_Args","/home/runner/work/redis/redis/src/commands.def",10337,10337
"XINFO_CONSUMERS_Args","/home/runner/work/redis/redis/src/commands.def",10310,10310
"XGROUP_Subcommands","/home/runner/work/redis/redis/src/commands.def",10259,10259
"XGROUP_CREATE_History","/home/runner/work/redis/redis/src/commands.def",10097,10097
"XGROUP_CREATE_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10109,10109
"XGROUP_CREATECONSUMER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10143,10143
"XGROUP_DELCONSUMER_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10169,10169
"XGROUP_DESTROY_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10195,10195
"XGROUP_SETID_History","/home/runner/work/redis/redis/src/commands.def",10227,10227
"XGROUP_SETID_Keyspecs","/home/runner/work/redis/redis/src/commands.def",10239,10239
"XGROUP_SETID_Args","/home/runner/work/redis/redis/src/commands.def",10251,10251
"XGROUP_SETID_id_selector_Subargs","/home/runner/work/redis/redis/src/commands.def",10245,10245
